(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	76.34144473131674	0.48	0.52	1.0	0.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	73.98178138668354	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	26.855214119963435	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	99.33152173913044	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	34.814572662448526	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	99.4211155418504	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	31.51216700819672	0.62	0.38	1.0	0.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	60.37874145474089	0.6	0.4	1.0	0.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	99.37133781951489	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	60.47714328762995	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	99.41988348149265	0.02	0.98	0.02	0.96	0.0	0.02	0.02	0.98	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	59.83035171689878	0.5	0.5	1.0	0.0	0.0	0.0	0.1	0.9	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	81.10229624123592	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	

(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	99.45626650865229	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	99.3728235861473	0.98	0.02	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	81.62930354730324	0.44	0.56	1.0	0.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	99.40295283402742	1.0	0.0	0.0	0.0	0.52	0.48	0.96	0.04	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	99.41525960002812	0.0	1.0	0.0	0.98	0.0	0.02	0.02	0.98	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	97.17165828035394	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	92.94018971768321	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	99.37809717066898	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	99.34905954144799	0.02	0.98	0.0	1.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.0	True	95.9322247556676	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	6.263246970435062	0.52	0.48	1.0	0.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	93.68142092970692	0.02	0.98	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	55.60017174020026	0.48	0.52	1.0	0.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.40367829484617	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	59.96612876493543	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.31476244770032	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	88.67385451513417	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	94.19332559809935	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.3782043555127	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	31.098893124212154	0.34	0.66	1.0	0.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	72.71033290968185	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	57.63434552449449	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.40362746870794	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.20845179373323	0.0	1.0	0.0	0.48	0.0	0.52	0.88	0.12	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	36.21753654493394	0.52	0.48	1.0	0.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.3891473062916	1.0	0.0	0.0	0.0	1.0	0.0	0.98	0.02	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	59.10728778488705	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	52.55872574229579	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	62.139672169017764	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.38567145138771	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.36067858757346	0.98	0.02	0.0	0.0	1.0	0.0	0.04	0.96	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.37809698400342	1.0	0.0	0.0	0.0	0.96	0.04	0.86	0.14	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	3.6316497978250495	0.48	0.52	1.0	0.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	19.503194342598267	0.58	0.42	1.0	0.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.14289839932096	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.38164695245987	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	14.917084733165604	0.64	0.36	0.98	0.0	0.02	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	54.135949711691076	0.42	0.58	0.96	0.04	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.37330279238687	0.0	1.0	0.0	1.0	0.0	0.0	0.94	0.06	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	67.66877366924831	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.24071246691544	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.3657602989858	0.0	1.0	0.0	0.94	0.0	0.06	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	76.69888606526914	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.25178421652679	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.3913973742102	1.0	0.0	0.0	0.0	0.98	0.02	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.39756821503367	1.0	0.0	0.0	0.0	0.98	0.02	0.06	0.94	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	35.2692213036534	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	89.18361058373263	0.02	0.98	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.37487505336917	0.0	1.0	0.0	1.0	0.0	0.0	0.98	0.02	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	82.16967187178238	0.5	0.5	1.0	0.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	86.08701110865591	0.8	0.2	1.0	0.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.37289038013341	1.0	0.0	0.0	0.0	1.0	0.0	0.86	0.14	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.37164972273567	1.0	0.0	0.0	0.0	0.82	0.18	0.18	0.82	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.16493959866389	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	94.42506454108027	0.0	1.0	0.0	1.0	0.0	0.0	0.16	0.84	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.38966277685402	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	96.90208595982782	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.30627944825646	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	65.34733349742065	0.98	0.02	0.0	0.0	0.88	0.12	0.88	0.12	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.25	True	99.15283505025188	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	75.95179978604469	1.0	0.0	0.0	0.0	0.98	0.02	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	56.367777582439665	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	81.11446221842746	0.34	0.66	1.0	0.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	90.00795731324546	0.98	0.02	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	50.276424173020324	0.02	0.98	0.0	0.66	0.0	0.34	0.34	0.66	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	81.51573612729537	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	79.2110130919248	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.39084503505494	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	26.159620958303403	0.04	0.96	0.0	0.98	0.02	0.0	0.98	0.02	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.27589965641262	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	52.81379684462728	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	0.32553829463438155	0.5	0.5	1.0	0.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.40815896008921	0.98	0.02	0.0	0.0	0.96	0.04	0.04	0.96	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	94.7773133728524	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	5.761032495943658	0.48	0.52	1.0	0.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.34911114794778	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	25.53193220338983	0.58	0.42	1.0	0.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	68.88412774956424	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	71.8319234227672	0.54	0.46	1.0	0.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.40408509697961	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.42347715162443	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	34.95531481035037	0.46	0.54	1.0	0.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.30796568196546	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	52.059931885310135	1.0	0.0	0.0	0.0	1.0	0.0	0.88	0.12	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.39597030593129	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.39644625691815	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	62.5349635069495	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	66.11785773486908	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.40901602704155	0.98	0.02	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	61.801315274053096	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.407939146769	0.02	0.98	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	73.34759821598979	0.56	0.44	1.0	0.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.35372603579124	0.98	0.02	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.41080692872892	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.30961386800082	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	96.16245447466908	0.48	0.52	1.0	0.0	0.0	0.0	0.36	0.64	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.38817821573325	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	81.94102521607682	0.5	0.5	1.0	0.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	44.576872466839774	1.0	0.0	0.0	0.0	0.88	0.12	0.02	0.98	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	49.23569369387468	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	50.64416683406991	0.58	0.42	1.0	0.0	0.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	64.33992334123698	0.46	0.54	1.0	0.0	0.0	0.0	1.0	0.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	78.4555980774736	0.52	0.48	1.0	0.0	0.0	0.0	0.88	0.12	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	63.794279715291765	0.0	1.0	0.0	1.0	0.0	0.0	0.44	0.56	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	86.46485540365434	0.0	1.0	0.0	0.9	0.0	0.1	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.04308712359042	0.0	1.0	0.0	1.0	0.0	0.0	0.28	0.72	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	76.22600954294325	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	99.3712163444878	0.0	1.0	0.0	1.0	0.0	0.0	0.94	0.06	
(1,1,0,0,0,0,1,1)	(1,0,0,1)	50	4000	0.1	0.1	0.001	0.5	True	66.47028161658365	0.5	0.5	1.0	0.0	0.0	0.0	1.0	0.0	
