gamma_center,DNF_literals,mean_coop,sd_coop,n,lower,upper
0.1,2,56.6108,14.090846950979147,1,42.51995304902085,70.70164695097914
0.1,3,59.88826666666667,22.350251888935873,3,37.538014777730794,82.23851855560254
0.1,4,70.02053333333333,21.964106051460902,3,48.05642728187243,91.98463938479424
0.1,5,61.47781,21.784489753308886,2,39.693320246691115,83.26229975330888
0.1,6,61.865812,21.161273218062615,5,40.70453878193739,83.02708521806261
0.1,7,70.81284,24.353547235535714,1,46.45929276446428,95.16638723553571
0.1,9,73.00511999999999,22.484997301729337,1,50.520122698270654,95.49011730172933
