gamma_center,DNF_literals,mean_coop,sd_coop,n,lower,upper
0.1,2,4.3659,0.16554760706238442,1,4.200352392937615,4.531447607062384
0.1,3,33.20561,33.79748178351414,2,-0.5918717835141365,67.00309178351414
0.1,4,35.464565,32.735709976324706,4,2.728855023675294,68.2002749763247
0.1,5,44.48992666666666,22.11472634718083,3,22.37520031948583,66.6046530138475
0.1,6,12.618025,14.57004903349909,4,-1.9520240334990913,27.188074033499092
0.1,7,38.38664,11.761858470670425,1,26.624781529329574,50.148498470670425
0.1,9,5.783440000000001,0.848784681236673,1,4.934655318763328,6.632224681236673
