gamma_center,DNF_literals,mean_coop,sd_coop,n,lower,upper
0.5,2,56.106,14.540484287193552,1,41.56551571280645,70.64648428719356
0.5,3,51.31548666666667,25.563471263308937,3,25.752015403357735,76.87895792997561
0.5,4,74.97572666666667,24.34379842003691,3,50.63192824662976,99.31952508670358
0.5,5,20.58037,19.189587469394848,2,1.3907825306051507,39.769957469394846
0.5,6,45.617332000000005,29.978191041861518,5,15.639140958138487,75.59552304186153
0.5,7,56.36342,34.21323938459127,1,22.15018061540873,90.57665938459127
0.5,9,39.30288,33.30302792977582,1,5.999852070224179,72.60590792977582
