gamma_center,DNF_literals,mean_coop,sd_coop,n,lower,upper
0.0,2,4.40058,0.16339910948224853,1,4.2371808905177515,4.563979109482248
0.0,3,4.43176,0.17049589704474094,2,4.261264102955259,4.60225589704474
0.0,4,4.39447,0.1770224387446276,4,4.217447561255373,4.571492438744627
0.0,5,4.437946666666667,0.18163189364060495,3,4.256314773026062,4.619578560307271
0.0,6,4.39846,0.18895932507463953,4,4.20950067492536,4.58741932507464
0.0,7,4.39374,0.16224053822919215,1,4.231499461770808,4.555980538229193
0.0,9,4.440799999999999,0.17277565966139036,1,4.268024340338609,4.6135756596613895
