gamma_center,DNF_literals,mean_coop,sd_coop,n,lower,upper
0.3,2,55.76934,13.94383121979474,1,41.82550878020526,69.71317121979475
0.3,3,52.01385333333334,26.410194740288357,3,25.60365859304498,78.42404807362169
0.3,4,69.70103333333334,26.829137214917438,3,42.871896118415904,96.53017054825078
0.3,5,38.50527,26.040481112351337,2,12.464788887648666,64.54575111235134
0.3,6,51.310559999999995,29.15440486572653,5,22.156155134273465,80.46496486572653
0.3,7,55.976400000000005,35.161898248077605,1,20.8145017519224,91.1382982480776
0.3,9,62.5515,32.05670392317912,1,30.494796076820876,94.60820392317912
