gamma_center,DNF_literals,mean_coop,sd_coop,n,lower,upper
0.5,2,4.46012,0.18252745278562404,1,4.277592547214375,4.642647452785624
0.5,3,32.26813,36.950008405476005,2,-4.681878405476006,69.218138405476
0.5,4,46.11495,35.80953917754375,4,10.305410822456253,81.92448917754375
0.5,5,41.15195333333333,34.155459466783185,3,6.996493866550146,75.30741280011651
0.5,6,24.03961306532663,16.037899751224707,4,8.001713314101924,40.077512816551334
0.5,7,16.44384,11.460732749591147,1,4.983107250408855,27.904572749591146
0.5,9,14.788599999999999,3.669873600670459,1,11.118726399329539,18.45847360067046
