base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,AllD_Comp,AllD_Coop,Disc_Comp,Disc_Coop,pDisc_Comp,pDisc_Coop,AllC_Comp,AllC_Coop
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.299,0.106,0.46,0.66,0.0,0.0,0.06,0.0,0.24,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.83,0.106,0.46,0.0,0.66,0.14,0.0,0.14,0.0,0.06,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.02,0.106,0.46,0.92,0.0,0.02,0.06,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.806,0.106,0.46,0.0,0.88,0.02,0.0,0.06,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.627,0.106,0.46,0.76,0.0,0.0,0.12,0.0,0.04,0.0,0.08
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.841,0.106,0.46,0.86,0.0,0.0,0.06,0.0,0.04,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.897,0.106,0.46,0.02,0.86,0.06,0.0,0.0,0.0,0.04,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.345,0.106,0.46,0.0,0.88,0.04,0.0,0.06,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.346,0.106,0.46,0.0,0.94,0.04,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.582,0.106,0.46,0.86,0.0,0.0,0.02,0.0,0.1,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.619,0.106,0.46,0.0,0.82,0.06,0.0,0.06,0.0,0.06,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.874,1.0,0.0,0.82,0.0,0.0,0.16,0.0,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.96,1.0,0.0,0.0,0.14,0.84,0.0,0.0,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.639,1.0,0.0,0.78,0.0,0.0,0.18,0.0,0.04,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.747,1.0,0.0,0.86,0.0,0.0,0.08,0.0,0.0,0.0,0.06
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.984,1.0,0.0,0.56,0.0,0.0,0.36,0.0,0.04,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.857,1.0,0.0,0.0,0.9,0.08,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.514,1.0,0.0,0.88,0.0,0.0,0.12,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.887,1.0,0.0,0.1,0.0,0.0,0.86,0.0,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.827,1.0,0.0,0.0,0.18,0.8,0.0,0.0,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.951,1.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.06,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.168,1.0,0.0,0.0,0.86,0.1,0.0,0.02,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.662,1.0,0.0,0.0,0.76,0.16,0.0,0.02,0.0,0.02,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.045,1.0,0.0,0.0,0.78,0.18,0.0,0.02,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.068,1.0,0.0,0.8,0.0,0.12,0.08,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.991,1.0,0.0,0.32,0.0,0.0,0.56,0.04,0.0,0.06,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.751,1.0,0.0,0.0,0.24,0.72,0.0,0.0,0.04,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.471,1.0,0.0,0.0,0.64,0.34,0.0,0.0,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.61,1.0,0.0,0.0,0.2,0.76,0.0,0.02,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.961,1.0,0.0,0.0,0.54,0.36,0.0,0.0,0.0,0.04,0.06
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.762,1.0,0.0,0.0,0.84,0.14,0.0,0.0,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.536,1.0,0.0,0.08,0.0,0.0,0.86,0.02,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.82,1.0,0.0,0.04,0.0,0.0,0.92,0.04,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.851,1.0,0.0,0.82,0.0,0.0,0.14,0.0,0.02,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.027,1.0,0.0,0.0,0.74,0.24,0.0,0.0,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.891,1.0,0.0,0.0,0.68,0.24,0.0,0.0,0.06,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.816,1.0,0.0,0.62,0.0,0.0,0.36,0.0,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.785,1.0,0.0,0.34,0.0,0.0,0.56,0.06,0.02,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.133,1.0,0.0,0.22,0.0,0.0,0.76,0.0,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.728,1.0,0.0,0.2,0.62,0.14,0.0,0.0,0.04,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.671,1.0,0.0,0.02,0.0,0.0,0.94,0.04,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.697,1.0,0.0,0.44,0.0,0.0,0.52,0.02,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.088,1.0,0.0,0.0,0.34,0.6,0.0,0.0,0.04,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.969,1.0,0.0,0.86,0.0,0.0,0.14,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.842,1.0,0.0,0.02,0.42,0.44,0.0,0.04,0.02,0.0,0.06
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.056,1.0,0.0,0.18,0.0,0.42,0.3,0.02,0.0,0.06,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.983,1.0,0.0,0.0,0.92,0.06,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.901,1.0,0.0,0.44,0.04,0.0,0.42,0.0,0.06,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.983,1.0,0.0,0.0,0.36,0.6,0.0,0.02,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.848,1.0,0.0,0.18,0.0,0.0,0.72,0.04,0.0,0.06,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.91,1.0,0.0,0.0,0.4,0.54,0.0,0.0,0.0,0.04,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.653,1.0,0.0,0.0,0.5,0.44,0.0,0.06,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.893,1.0,0.0,0.52,0.0,0.06,0.34,0.04,0.0,0.02,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.836,1.0,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.944,1.0,0.0,0.78,0.0,0.0,0.14,0.0,0.02,0.0,0.06
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.995,1.0,0.0,0.0,0.88,0.06,0.0,0.04,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.756,1.0,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.636,1.0,0.0,0.82,0.0,0.0,0.08,0.0,0.1,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.973,1.0,0.0,0.0,0.76,0.18,0.0,0.06,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.653,1.0,0.0,0.0,0.88,0.08,0.0,0.02,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.953,1.0,0.0,0.0,0.62,0.24,0.02,0.06,0.04,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.825,1.0,0.0,0.0,0.6,0.28,0.0,0.04,0.04,0.02,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.983,1.0,0.0,0.12,0.78,0.08,0.0,0.0,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.578,1.0,0.0,0.0,0.4,0.46,0.0,0.02,0.04,0.02,0.06
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.705,1.0,0.0,0.66,0.0,0.0,0.16,0.02,0.0,0.04,0.12
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.965,1.0,0.0,0.78,0.0,0.0,0.16,0.02,0.04,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.046,1.0,0.0,0.82,0.0,0.0,0.06,0.02,0.04,0.06,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.789,1.0,0.0,0.56,0.0,0.0,0.4,0.0,0.04,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.747,1.0,0.0,0.0,0.28,0.72,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.83,1.0,0.0,0.58,0.0,0.04,0.36,0.02,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.781,1.0,0.0,0.54,0.28,0.0,0.16,0.0,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.799,1.0,0.0,0.0,0.78,0.2,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.653,1.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.702,1.0,0.0,0.78,0.0,0.0,0.12,0.0,0.08,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.917,1.0,0.0,0.34,0.08,0.06,0.46,0.0,0.0,0.06,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.807,1.0,0.0,0.0,0.62,0.36,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.248,1.0,0.0,0.02,0.14,0.72,0.0,0.04,0.04,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.991,1.0,0.0,0.0,0.74,0.18,0.0,0.04,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.523,1.0,0.0,0.0,0.7,0.16,0.0,0.1,0.0,0.02,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.598,1.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.851,1.0,0.0,0.46,0.0,0.0,0.5,0.02,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.642,1.0,0.0,0.0,0.8,0.16,0.0,0.04,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.927,1.0,0.0,0.08,0.0,0.0,0.78,0.1,0.0,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.96,1.0,0.0,0.5,0.0,0.0,0.46,0.0,0.0,0.02,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.728,1.0,0.0,0.88,0.0,0.0,0.1,0.0,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.708,1.0,0.0,0.78,0.0,0.0,0.16,0.0,0.0,0.02,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.36,0.097,0.46,0.0,0.94,0.0,0.0,0.02,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.4,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.813,0.097,0.46,0.0,0.8,0.0,0.1,0.08,0.0,0.02,0.0
