base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,AllD_Comp,AllD_Coop,Disc_Comp,Disc_Coop,pDisc_Comp,pDisc_Coop,AllC_Comp,AllC_Coop
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,4.639,0.252,0.783,0.0,0.95,0.025,0.0,0.0083,0.0,0.0167,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,12.007,0.924,0.967,0.0083,0.0,0.0,0.9583,0.0,0.0,0.0333,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,4.529,0.191,0.733,0.9667,0.0,0.0,0.0,0.0,0.0167,0.0,0.0167
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,4.565,0.226,0.792,0.9167,0.0083,0.0,0.025,0.0167,0.0167,0.0,0.0167
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,4.527,0.205,0.792,0.9083,0.0,0.0,0.05,0.0,0.025,0.0,0.0167
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,4.659,0.209,0.517,0.0,0.8917,0.0417,0.0,0.0583,0.0,0.0083,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,90.018,0.913,0.933,0.0,0.0083,0.0,0.9167,0.0083,0.0,0.0667,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,89.978,0.901,0.108,0.0083,0.0,0.0,0.0,0.925,0.0,0.0,0.0667
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,90.13,0.921,0.942,0.0083,0.0,0.0,0.9917,0.0,0.0,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,85.643,0.91,0.025,0.0,0.0083,0.0,0.0,0.925,0.0,0.0,0.0667
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,90.055,0.914,0.942,0.0083,0.0,0.0,0.95,0.0,0.0,0.0417,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,82.436,0.926,0.058,0.0083,0.0167,0.0,0.0,0.9,0.0,0.0,0.075
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,90.03,0.912,0.042,0.0,0.0,0.0,0.0083,0.925,0.0,0.0,0.0667
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,90.046,0.836,0.9,0.0,0.0,0.0,0.8917,0.0083,0.0083,0.0917,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",120,4800,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1200,0.0,1.0,0.0,1.0,90.074,0.918,0.942,0.0083,0.0,0.0,0.9833,0.0083,0.0,0.0,0.0
