base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,AllD_Comp,AllD_Coop,Disc_Comp,Disc_Coop,pDisc_Comp,pDisc_Coop,AllC_Comp,AllC_Coop
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,88.358,0.918,0.94,0.02,0.0,0.0,0.9,0.04,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,13.553,0.874,0.88,0.1,0.0,0.0,0.88,0.02,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,36.202,0.882,0.08,0.0,0.66,0.06,0.18,0.08,0.02,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,38.454,0.972,0.98,0.02,0.0,0.0,0.98,0.0,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,45.094,0.68,0.82,0.06,0.0,0.0,0.88,0.0,0.0,0.06,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,34.496,0.815,0.28,0.66,0.0,0.0,0.16,0.0,0.16,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,56.772,0.954,0.98,0.02,0.0,0.0,0.98,0.0,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,41.891,0.956,0.1,0.0,0.82,0.08,0.0,0.02,0.0,0.06,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,61.704,0.806,0.1,0.0,0.66,0.24,0.0,0.06,0.02,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,45.434,0.798,0.12,0.0,0.86,0.04,0.0,0.0,0.0,0.1,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,48.083,0.686,0.1,0.04,0.78,0.12,0.0,0.06,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,59.74,0.922,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,83.616,0.96,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,67.417,0.978,0.0,0.98,0.0,0.0,0.02,0.0,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,88.324,0.958,0.98,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,86.688,0.979,0.94,0.0,0.0,0.0,0.92,0.06,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.386,0.978,0.08,0.0,0.88,0.06,0.0,0.02,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,33.761,0.966,0.94,0.02,0.0,0.0,0.96,0.02,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,55.287,0.955,0.94,0.02,0.0,0.0,0.96,0.0,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,55.72,0.926,0.9,0.0,0.0,0.0,0.88,0.06,0.0,0.06,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,58.065,0.978,0.98,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.38
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,70.487,0.691,0.44,0.08,0.0,0.0,0.84,0.0,0.0,0.08,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,57.345,0.982,0.98,0.02,0.0,0.0,0.98,0.0,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,62.02,0.995,0.08,0.4,0.42,0.1,0.0,0.04,0.02,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,70.348,0.94,0.94,0.0,0.02,0.0,0.92,0.02,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,73.289,0.936,0.9,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,76.309,0.931,0.92,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,83.213,0.981,0.98,0.0,0.0,0.0,0.86,0.0,0.0,0.04,0.1
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,77.41,0.914,0.88,0.02,0.0,0.0,0.92,0.06,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,87.228,0.95,0.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,85.675,0.982,1.0,0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.127,0.857,0.4,0.2,0.12,0.08,0.38,0.18,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.929,0.982,0.96,0.02,0.0,0.0,0.98,0.0,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,41.864,0.983,0.96,0.02,0.0,0.0,0.44,0.0,0.0,0.02,0.52
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,38.505,0.979,0.2,0.54,0.0,0.06,0.22,0.0,0.04,0.0,0.14
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,50.168,0.928,0.2,0.02,0.48,0.32,0.0,0.18,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,46.04,0.993,0.98,0.0,0.0,0.0,0.88,0.04,0.0,0.08,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,57.588,0.969,0.98,0.02,0.0,0.0,0.98,0.0,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,70.014,0.99,0.98,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,79.963,0.944,0.92,0.0,0.02,0.0,0.92,0.04,0.0,0.0,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,83.629,0.992,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,68.997,0.93,0.18,0.04,0.46,0.22,0.18,0.0,0.0,0.1,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,77.517,0.982,0.96,0.0,0.0,0.0,0.82,0.02,0.0,0.14,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,87.434,0.976,0.98,0.0,0.0,0.0,0.94,0.0,0.02,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,88.07,0.99,0.96,0.0,0.0,0.0,0.88,0.04,0.0,0.08,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,86.873,0.991,0.96,0.02,0.0,0.0,0.94,0.02,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.706,1.0,0.04,0.0,0.78,0.2,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.153,1.0,0.08,0.0,0.7,0.24,0.0,0.04,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.755,1.0,0.08,0.0,0.82,0.16,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.161,1.0,0.04,0.0,0.88,0.1,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.173,1.0,0.24,0.66,0.0,0.0,0.16,0.04,0.02,0.0,0.12
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.857,1.0,0.62,0.04,0.08,0.04,0.16,0.26,0.02,0.18,0.22
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.427,1.0,0.44,0.14,0.0,0.0,0.58,0.08,0.14,0.06,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.496,1.0,0.8,0.0,0.02,0.6,0.0,0.0,0.06,0.32,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,32.546,1.0,0.14,0.74,0.0,0.0,0.14,0.0,0.04,0.0,0.08
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,33.234,1.0,0.58,0.24,0.0,0.0,0.26,0.4,0.0,0.0,0.1
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.596,1.0,0.66,0.0,0.02,0.7,0.02,0.0,0.12,0.08,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.956,1.0,0.34,0.04,0.24,0.44,0.0,0.08,0.14,0.0,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.109,1.0,0.08,0.9,0.0,0.0,0.0,0.0,0.02,0.0,0.08
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.044,1.0,0.08,0.9,0.0,0.0,0.02,0.0,0.02,0.0,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,33.574,1.0,0.1,0.7,0.0,0.0,0.2,0.0,0.08,0.0,0.02
