base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,AllD_Comp,AllD_Coop,Disc_Comp,Disc_Coop,pDisc_Comp,pDisc_Coop,AllC_Comp,AllC_Coop
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,500,0.0,1.0,0.0,1.0,87.288,0.918,0.9,0.04,0.0,0.0,0.88,0.02,0.0,0.06,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,500,0.0,1.0,0.0,1.0,87.127,0.93,0.06,0.0,0.02,0.0,0.04,0.88,0.0,0.0,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,500,0.0,1.0,0.0,1.0,87.043,0.915,0.92,0.0,0.0,0.0,0.92,0.02,0.0,0.06,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,500,0.0,1.0,0.0,1.0,87.453,0.926,0.98,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,500,0.0,1.0,0.0,1.0,87.23,0.91,0.84,0.04,0.0,0.0,0.92,0.04,0.0,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,500,0.0,1.0,0.0,1.0,86.933,0.865,0.84,0.02,0.0,0.0,0.9,0.0,0.02,0.06,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,500,0.0,1.0,0.0,1.0,87.195,0.874,0.16,0.0,0.08,0.0,0.0,0.78,0.0,0.0,0.14
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,500,0.0,1.0,0.0,1.0,86.957,0.898,0.94,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,500,0.0,1.0,0.0,1.0,83.856,0.874,0.9,0.0,0.0,0.0,0.92,0.06,0.0,0.02,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.892,0.154,0.573,0.0,0.9733,0.0,0.0133,0.0067,0.0,0.0067,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.873,0.143,0.56,0.0,0.9667,0.0133,0.0067,0.0067,0.0,0.0067,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.84,0.097,0.473,0.9933,0.0,0.0,0.0,0.0,0.0067,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.761,0.416,0.387,0.0,0.88,0.1133,0.0,0.0067,0.0,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.879,0.146,0.413,0.0,0.9533,0.0267,0.0,0.02,0.0,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.827,0.163,0.8,0.9733,0.0,0.0,0.0067,0.0,0.0133,0.0,0.0067
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.988,0.165,0.693,0.9467,0.0,0.0,0.0267,0.0,0.0133,0.0,0.0133
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.927,0.172,0.427,0.9333,0.0,0.0,0.0267,0.0,0.02,0.0,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.859,0.186,0.9,0.9733,0.0,0.0,0.0,0.0,0.0133,0.0,0.0133
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.973,0.231,0.5,0.9533,0.0,0.0,0.0267,0.0,0.02,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.797,0.199,0.747,0.8867,0.0,0.0,0.04,0.0,0.0733,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.755,0.319,0.247,0.9533,0.0,0.0,0.0067,0.02,0.0133,0.0,0.0067
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.855,0.19,0.133,0.0,0.9667,0.0067,0.0,0.0267,0.0,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.792,0.247,0.88,0.96,0.0,0.0067,0.0133,0.0,0.0,0.0,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.804,0.164,0.72,0.9667,0.0,0.0,0.0267,0.0,0.0,0.0,0.0067
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,90.375,0.896,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,90.373,0.897,0.047,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,90.381,0.906,0.08,0.0,0.0067,0.0,0.0133,0.9667,0.0,0.0,0.0133
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,90.348,0.922,0.953,0.02,0.0,0.0,0.9467,0.0,0.0,0.0333,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,90.375,0.924,0.027,0.0,0.0,0.0,0.0,0.9867,0.0,0.0,0.0133
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,90.364,0.915,0.94,0.0,0.0,0.0,0.9467,0.0067,0.0,0.0467,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,90.346,0.911,0.947,0.0067,0.0,0.0,0.9067,0.0267,0.0,0.06,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,90.338,0.907,0.053,0.0,0.0067,0.0,0.0,0.9667,0.0,0.0,0.0267
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.917,0.146,0.54,0.9667,0.0,0.0,0.02,0.0,0.0067,0.0,0.0067
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",150,6000,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,1500,0.0,1.0,0.0,1.0,3.841,0.133,0.733,0.9667,0.0,0.0,0.0133,0.0,0.02,0.0,0.0
