base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,EmotionProfile.COMPETITIVE,EmotionProfile.COOPERATIVE
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,7,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.315,0.935,0.96,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,7,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.186,0.916,0.04,0.0,0.0,0.98,0.02,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,7,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.309,0.866,0.9,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,7,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.14,0.908,0.92,0.04,0.92,0.0,0.04,0.08,0.92
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,7,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.236,0.941,0.96,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,7,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.18,0.902,0.94,0.12,0.86,0.0,0.02,0.14,0.86
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,7,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.125,0.897,0.98,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,7,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.037,0.926,0.98,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,7,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.239,0.927,0.08,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,7,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.253,0.936,0.96,0.02,0.96,0.02,0.0,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.295,0.909,0.06,0.02,0.0,0.96,0.02,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.254,0.924,0.98,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.292,0.942,0.98,0.04,0.94,0.0,0.02,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.379,0.93,0.02,0.08,0.0,0.92,0.0,0.92,0.08
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.464,0.951,0.02,0.0,0.0,0.98,0.02,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.314,0.908,0.06,0.06,0.02,0.92,0.0,0.92,0.08
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.276,0.937,0.02,0.06,0.0,0.94,0.0,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.188,0.922,0.06,0.04,0.0,0.94,0.02,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,82.919,0.902,0.92,0.04,0.96,0.0,0.0,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.188,0.906,0.08,0.0,0.0,0.98,0.02,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.303,0.934,0.96,0.0,0.98,0.0,0.02,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.317,0.932,0.96,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.365,0.945,0.94,0.0,0.94,0.04,0.02,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.262,0.928,0.94,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.432,0.902,0.16,0.08,0.0,0.88,0.04,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.334,0.93,0.92,0.32,0.62,0.02,0.04,0.08,0.92
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.297,0.906,0.08,0.04,0.0,0.96,0.0,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.308,0.919,0.06,0.02,0.0,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.302,0.938,0.96,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.456,0.886,0.94,0.02,0.96,0.02,0.0,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.723,0.908,0.94,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.31,0.919,0.96,0.06,0.94,0.0,0.0,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.289,0.933,0.94,0.12,0.86,0.02,0.0,0.14,0.86
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.392,0.922,0.06,0.02,0.0,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,10,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.126,0.906,0.9,0.06,0.92,0.0,0.02,0.08,0.92
