base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,AllD_Comp,AllD_Coop,Disc_Comp,Disc_Coop,pDisc_Comp,pDisc_Coop,AllC_Comp,AllC_Coop
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,88.043,0.936,0.983,0.0,0.0,0.0,0.9667,0.0167,0.0,0.0167,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,87.947,0.924,0.967,0.0,0.0,0.0,0.9833,0.0,0.0,0.0167,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,87.988,0.916,0.917,0.0,0.0167,0.0,0.8667,0.0,0.0,0.1167,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,87.769,0.874,0.117,0.0,0.0,0.0,0.0,0.9333,0.0,0.0,0.0667
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,87.957,0.929,0.05,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,0.0333
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,88.424,0.926,0.05,0.0,0.0,0.0,0.0,0.9167,0.0,0.0,0.0833
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,88.137,0.905,0.9,0.0167,0.0,0.0,0.9333,0.0333,0.0,0.0167,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,88.095,0.913,0.933,0.0,0.0,0.0,0.8833,0.0167,0.0,0.1,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,88.136,0.919,0.933,0.0167,0.0,0.0,0.9333,0.0,0.0,0.05,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,87.955,0.932,0.05,0.0,0.0,0.0,0.0333,0.95,0.0,0.0,0.0167
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,88.031,0.893,0.933,0.0,0.0,0.0,0.9167,0.0167,0.0,0.0667,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,88.068,0.902,0.883,0.0667,0.0,0.0,0.7667,0.0167,0.0,0.0833,0.0667
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,70.906,0.919,0.967,0.0167,0.0,0.0,0.95,0.0,0.0,0.0333,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,88.067,0.917,0.067,0.0,0.0,0.0,0.0,0.9833,0.0,0.0,0.0167
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",60,2400,2.0,0.01,0.01,0.0,0.8,0.8,0.01,emotion,5,1,1.0,600,0.0,1.0,0.0,1.0,88.13,0.921,0.95,0.0167,0.0,0.0,0.8833,0.0167,0.0,0.0833,0.0
