base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,EmotionProfile.COMPETITIVE,EmotionProfile.COOPERATIVE
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,4.988,0.146,0.56,0.0,0.04,0.0,0.96,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,4.937,0.306,0.66,0.02,0.02,0.02,0.94,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,8.746,0.886,0.04,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,16.258,0.893,0.02,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,18.561,0.897,0.96,0.0,0.98,0.0,0.02,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,24.079,0.894,0.94,0.0,0.96,0.04,0.0,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,21.688,0.22,0.12,0.0,0.02,0.14,0.84,0.16,0.84
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,28.732,0.852,0.06,0.04,0.0,0.96,0.0,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,64.654,0.85,0.08,0.04,0.0,0.94,0.02,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,71.264,0.883,0.04,0.0,0.0,0.98,0.02,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,77.112,0.834,0.9,0.0,0.98,0.0,0.02,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,73.334,0.85,0.12,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,77.769,0.838,0.96,0.22,0.78,0.0,0.0,0.22,0.78
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,79.85,0.878,1.0,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,80.228,0.872,0.92,0.02,0.94,0.02,0.02,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,81.538,0.851,0.08,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,85.456,0.878,0.96,0.02,0.96,0.0,0.02,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.283,0.854,0.12,0.02,0.0,0.96,0.02,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,88.204,0.869,0.94,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,88.043,0.889,0.98,0.0,0.98,0.0,0.02,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,88.147,0.863,0.92,0.1,0.9,0.0,0.0,0.1,0.9
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,88.197,0.873,0.96,0.04,0.96,0.0,0.0,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,87.969,0.87,0.06,0.12,0.0,0.88,0.0,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,88.15,0.866,0.9,0.0,0.98,0.02,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.0,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,88.103,0.878,0.08,0.04,0.02,0.9,0.04,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,4.937,0.219,0.84,0.02,0.02,0.0,0.96,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.102,0.333,0.52,0.02,0.1,0.06,0.82,0.7,0.3
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.274,0.219,0.4,0.0,0.0,0.02,0.98,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,4.746,0.21,0.52,0.02,0.02,0.04,0.92,0.08,0.92
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.449,0.234,0.28,0.04,0.0,0.16,0.8,0.2,0.8
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.1,0.296,0.44,0.0,0.0,0.02,0.98,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,31.523,0.186,0.68,0.0,0.0,0.02,0.98,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,35.883,0.829,0.86,0.0,0.98,0.02,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,41.964,0.851,0.04,0.08,0.0,0.92,0.0,0.92,0.08
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,63.466,0.887,0.02,0.02,0.0,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,76.107,0.886,0.92,0.04,0.9,0.02,0.04,0.1,0.9
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,83.106,0.858,0.9,0.16,0.8,0.04,0.0,0.2,0.8
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.363,0.838,0.06,0.02,0.0,0.96,0.02,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.383,0.867,0.96,0.04,0.96,0.0,0.0,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.336,0.884,1.0,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.364,0.87,0.96,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.508,0.899,0.98,0.08,0.92,0.0,0.0,0.08,0.92
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.336,0.836,0.1,0.02,0.0,0.94,0.04,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.512,0.869,0.02,0.04,0.0,0.96,0.0,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.507,0.852,0.02,0.06,0.0,0.92,0.02,0.92,0.08
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.44,0.848,0.12,0.0,0.0,0.96,0.04,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.262,0.861,0.08,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.349,0.878,0.94,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.37,0.846,0.14,0.04,0.0,0.96,0.0,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,86.626,0.853,0.88,0.06,0.92,0.0,0.02,0.08,0.92
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,4.717,0.285,0.24,0.04,0.0,0.0,0.96,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,4.958,0.21,0.72,0.0,0.04,0.02,0.94,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.157,0.196,0.24,0.04,0.0,0.02,0.94,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.079,0.346,0.16,0.06,0.02,0.06,0.86,0.12,0.88
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.086,0.138,0.56,0.0,0.04,0.0,0.96,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.669,0.15,0.36,0.0,0.0,0.06,0.94,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.085,0.162,0.5,0.0,0.08,0.0,0.92,0.92,0.08
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.112,0.794,0.82,0.02,0.96,0.0,0.02,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,15.707,0.823,0.9,0.08,0.92,0.0,0.0,0.08,0.92
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,21.969,0.815,0.1,0.08,0.02,0.9,0.0,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,19.697,0.829,0.1,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,14.267,0.801,0.84,0.02,0.96,0.0,0.02,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,30.446,0.837,0.12,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,54.943,0.796,0.18,0.02,0.0,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,70.458,0.844,0.1,0.04,0.02,0.92,0.02,0.92,0.08
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,68.167,0.854,0.9,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,72.741,0.828,0.92,0.04,0.94,0.02,0.0,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,77.923,0.814,0.1,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,80.606,0.783,0.2,0.06,0.02,0.92,0.0,0.92,0.08
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,73.074,0.822,0.88,0.04,0.92,0.0,0.04,0.08,0.92
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,79.916,0.818,0.18,0.02,0.0,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,80.862,0.834,0.12,0.06,0.0,0.94,0.0,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,80.498,0.855,0.1,0.0,0.0,0.98,0.02,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,80.568,0.834,0.86,0.02,0.94,0.0,0.04,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.05,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,80.589,0.848,0.1,0.02,0.0,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.132,0.34,0.36,0.02,0.1,0.0,0.88,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.044,0.222,0.58,0.02,0.04,0.0,0.94,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,4.898,0.337,0.5,0.0,0.12,0.02,0.86,0.86,0.14
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,4.891,0.329,0.42,0.02,0.1,0.0,0.88,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.012,0.201,0.28,0.02,0.0,0.0,0.98,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,4.747,0.164,0.62,0.02,0.0,0.02,0.96,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.037,0.306,0.62,0.0,0.14,0.06,0.8,0.3,0.7
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,4.595,0.266,0.24,0.0,0.04,0.06,0.9,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.129,0.266,0.82,0.02,0.02,0.02,0.94,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.225,0.215,0.28,0.02,0.02,0.0,0.96,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.187,0.198,0.32,0.0,0.0,0.02,0.98,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.253,0.149,0.28,0.0,0.0,0.04,0.96,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.139,0.317,0.7,0.0,0.04,0.08,0.88,0.12,0.88
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.494,0.252,0.32,0.0,0.1,0.02,0.88,0.12,0.88
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,4.867,0.261,0.22,0.0,0.02,0.02,0.96,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,13.008,0.795,0.84,0.02,0.9,0.08,0.0,0.1,0.9
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",50,2000,1.0,0.1,0.01,0.0,0.8,0.8,0.05,emotion,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,42.613,0.765,0.8,0.1,0.9,0.0,0.0,0.1,0.9
