(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	5	1	1.0	5.941	0.48	0.52	0.0	1.0	0.0	0.0	1.0	0.0	001
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	5	1	1.0	7.65	1.0	0.0	0.92	0.08	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	5	1	1.0	5.487	0.98	0.02	1.0	0.0	0.0	0.0	0.84	0.16	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	5	1	1.0	6.719	1.0	0.0	1.0	0.0	0.0	0.0	0.96	0.04	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	21.928	0.98	0.02	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	25.178	0.42	0.58	0.0	0.9	0.1	0.0	1.0	0.0	001
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	10.4	1.0	0.0	0.76	0.24	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	29.345	0.96	0.04	0.46	0.52	0.0	0.02	0.52	0.48	001
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	2.1	0.04	0.96	0.0	0.84	0.0	0.16	0.84	0.16	001
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	8.842	0.64	0.36	0.0	0.0	1.0	0.0	0.0	1.0	110
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	26.895	1.0	0.0	0.94	0.06	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	10.83	0.5	0.5	0.0	1.0	0.0	0.0	0.98	0.02	001
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	19.075	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	11.328	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	30.018	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	12.355	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	15.445	0.82	0.18	0.52	0.32	0.0	0.16	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	4.513	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	0.477	0.98	0.02	1.0	0.0	0.0	0.0	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	1.842	0.02	0.98	0.0	0.08	0.0	0.92	0.08	0.92	111
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	0.683	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	18.482	1.0	0.0	1.0	0.0	0.0	0.0	0.18	0.82	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	12.657	0.98	0.02	0.98	0.0	0.0	0.02	0.98	0.02	000
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	2.943	0.98	0.02	0.98	0.0	0.0	0.02	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	6.721	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	22.311	0.98	0.02	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	13.582	0.98	0.02	1.0	0.0	0.0	0.0	0.0	1.0	100
(0,0,1,1,0,1,1,1)	(0,0,1,1)	50	5000	0.1	0.1	0.1	0.1	0.0	True	4	1	1.0	12.227	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	100
