base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,AllD_Comp,AllD_Coop,Disc_Comp,Disc_Coop,pDisc_Comp,pDisc_Coop,AllC_Comp,AllC_Coop
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,27.701,1.0,0.1,0.0,0.9,0.0,0.0,0.05,0.0,0.05,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,29.311,1.0,0.075,0.875,0.0,0.0,0.1,0.0,0.0,0.0,0.025
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,30.151,1.0,0.225,0.45,0.0,0.0,0.5,0.0,0.025,0.025,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,39.815,1.0,0.075,0.875,0.0,0.05,0.0,0.0,0.025,0.0,0.05
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,35.65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,42.966,1.0,0.925,0.0,0.0,0.0,0.7,0.25,0.0,0.05,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,42.997,1.0,0.1,0.0,0.975,0.025,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,46.688,1.0,1.0,0.0,0.0,0.7,0.0,0.05,0.0,0.0,0.25
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,41.0,1.0,0.075,0.0,0.85,0.075,0.0,0.0,0.0,0.075,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,45.458,1.0,0.025,0.875,0.0,0.025,0.1,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,55.082,1.0,1.0,0.1,0.0,0.55,0.0,0.025,0.075,0.0,0.25
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,49.994,1.0,0.8,0.175,0.35,0.0,0.275,0.0,0.125,0.025,0.05
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,50.693,1.0,0.125,0.7,0.0,0.0,0.2,0.1,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,51.833,1.0,0.425,0.225,0.05,0.0,0.65,0.0,0.025,0.05,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,41.398,1.0,0.05,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,50.647,1.0,0.05,0.0,0.95,0.0,0.0,0.025,0.0,0.025,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,51.436,1.0,1.0,0.05,0.0,0.0,0.95,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,49.972,1.0,0.025,0.875,0.075,0.025,0.0,0.025,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,60.678,1.0,0.05,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,72.713,1.0,0.025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,8.923,1.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,37.817,1.0,0.9,0.125,0.0,0.0,0.65,0.0,0.0,0.025,0.2
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,48.289,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,51.708,1.0,0.35,0.05,0.0,0.0,0.925,0.0,0.0,0.025,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,56.424,1.0,0.975,0.0,0.0,0.0,0.925,0.05,0.0,0.025,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,69.582,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,67.181,1.0,1.0,0.025,0.0,0.0,0.975,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,86.678,1.0,0.975,0.025,0.0,0.0,0.975,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,85.313,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,77.272,1.0,0.975,0.025,0.0,0.0,0.9,0.0,0.0,0.075,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,79.433,1.0,0.025,0.0,0.825,0.15,0.0,0.0,0.025,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,91.142,1.0,0.975,0.025,0.0,0.0,0.925,0.0,0.0,0.05,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,74.938,1.0,0.975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,89.505,1.0,0.925,0.05,0.0,0.0,0.9,0.05,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,89.984,1.0,0.975,0.025,0.0,0.0,0.875,0.0,0.0,0.1,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,81.667,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,80.237,1.0,0.975,0.025,0.0,0.0,0.975,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,90.344,1.0,0.975,0.0,0.0,0.0,0.925,0.025,0.0,0.05,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,83.691,1.0,0.725,0.075,0.0,0.0,0.825,0.05,0.0,0.05,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,89.126,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,65.361,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,43.472,1.0,0.475,0.0,0.0,0.0,0.9,0.075,0.0,0.025,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,77.309,1.0,1.0,0.05,0.0,0.0,0.95,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,77.756,1.0,0.6,0.25,0.35,0.0,0.15,0.0,0.0,0.05,0.2
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,90.659,1.0,0.975,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,90.96,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,91.377,1.0,1.0,0.025,0.0,0.0,0.975,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,90.393,1.0,0.9,0.0,0.0,0.0,0.975,0.025,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,81.031,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,91.443,1.0,1.0,0.0,0.0,0.0,0.95,0.0,0.0,0.05,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,91.875,1.0,0.95,0.0,0.05,0.0,0.9,0.0,0.0,0.05,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,89.696,1.0,0.975,0.05,0.0,0.0,0.9,0.05,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,91.095,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,87.997,1.0,0.025,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,91.069,1.0,0.9,0.025,0.0,0.0,0.925,0.025,0.025,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,91.57,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,91.852,1.0,0.975,0.0,0.0,0.0,0.975,0.025,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,91.733,1.0,0.975,0.025,0.0,0.0,0.975,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,87.529,1.0,0.975,0.0,0.0,0.0,0.95,0.025,0.0,0.025,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(0, 1), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,91.609,1.0,1.0,0.025,0.0,0.0,0.925,0.025,0.0,0.0,0.025
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,18.239,1.0,1.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,11.838,1.0,0.05,0.0,0.675,0.3,0.0,0.0,0.0,0.025,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,45.885,1.0,0.925,0.0,0.0,0.0,0.825,0.15,0.0,0.025,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,59.012,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,78.107,1.0,0.8,0.0,0.0,0.0,0.95,0.025,0.0,0.025,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,56.28,1.0,1.0,0.025,0.0,0.0,0.95,0.025,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,58.198,1.0,0.925,0.025,0.0,0.0,0.95,0.025,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,66.956,1.0,0.975,0.075,0.0,0.0,0.9,0.0,0.0,0.025,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,64.281,1.0,0.975,0.025,0.0,0.0,0.975,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,88.202,1.0,1.0,0.05,0.0,0.0,0.9,0.0,0.0,0.05,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,61.03,1.0,0.075,0.7,0.1,0.175,0.0,0.0,0.0,0.025,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,86.085,1.0,0.95,0.075,0.0,0.0,0.85,0.075,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,70.998,1.0,0.825,0.15,0.0,0.0,0.65,0.175,0.0,0.025,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,90.045,1.0,0.975,0.05,0.0,0.0,0.925,0.025,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,90.096,1.0,0.975,0.05,0.0,0.0,0.95,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,85.039,1.0,0.05,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,90.24,1.0,0.975,0.0,0.0,0.0,0.975,0.025,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,89.146,1.0,0.95,0.05,0.0,0.0,0.9,0.05,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,90.569,1.0,0.95,0.0,0.05,0.0,0.9,0.05,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (0, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,90.161,1.0,0.875,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,10.883,1.0,0.0,0.05,0.0,0.0,0.925,0.0,0.0,0.025,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,8.98,1.0,0.05,0.175,0.0,0.0,0.775,0.05,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,9.929,1.0,0.0,0.85,0.0,0.0,0.1,0.0,0.0,0.0,0.05
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,15.205,1.0,0.0,0.0,0.775,0.1,0.0,0.125,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,16.867,1.0,0.0,0.475,0.025,0.45,0.05,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,11.585,1.0,0.175,0.0,0.0,0.675,0.0,0.0,0.0,0.025,0.3
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,16.569,1.0,0.0,0.55,0.0,0.0,0.425,0.0,0.025,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,18.361,1.0,0.0,0.0,0.85,0.15,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,1600,1.0,0.01,0.01,0.0,1.0,0.0,0.0,emotion,5,1,1.0,400,1.0,1.0,0.0,1.0,12.234,1.0,0.0,0.175,0.0,0.0,0.8,0.0,0.0,0.025,0.0
